fund_id,date,nav,nav_change_pct
F002,2025-11-20,135.8141,1.2003
F002,2025-11-21,133.73,-1.5345
F002,2025-11-24,135.0539,0.99
F002,2025-11-25,135.133,0.0586
F002,2025-11-26,133.5112,-1.2002
F002,2025-11-27,132.8581,-0.4892
F002,2025-11-28,134.0966,0.9322
F002,2025-12-01,134.3348,0.1776
F002,2025-12-02,135.4091,0.7997
F002,2025-12-03,138.9424,2.6094
F002,2025-12-04,136.1726,-1.9935
F002,2025-12-05,139.0899,2.1424
F002,2025-12-08,139.3342,0.1756
F002,2025-12-09,137.7619,-1.1284
F002,2025-12-10,135.4345,-1.6894
F002,2025-12-11,135.1557,-0.2059
F002,2025-12-12,136.8291,1.2381
F002,2025-12-15,136.657,-0.1258
F002,2025-12-16,139.3963,2.0045
F002,2025-12-17,136.8223,-1.8465
F002,2025-12-18,136.8555,0.0243
F002,2025-12-19,134.6821,-1.5881
F002,2025-12-22,135.3726,0.5127
F002,2025-12-23,136.9875,1.1929
F002,2025-12-24,136.293,-0.507
F002,2025-12-25,131.7333,-3.3455
F002,2025-12-26,132.1267,0.2986
F002,2025-12-29,132.9297,0.6077
F002,2025-12-30,133.6815,0.5656
F002,2025-12-31,135.8826,1.6465
F002,2026-01-01,134.045,-1.3523
F002,2026-01-02,135.284,0.9243
F002,2026-01-05,137.4354,1.5903
F002,2026-01-06,134.3126,-2.2722
F002,2026-01-07,134.9245,0.4556
F002,2026-01-08,134.0941,-0.6155
F002,2026-01-09,134.0056,-0.066
F002,2026-01-12,134.6649,0.492
F002,2026-01-13,133.8658,-0.5934
F002,2026-01-14,132.7434,-0.8385
F002,2026-01-15,132.8554,0.0844
F002,2026-01-16,131.0307,-1.3734
F002,2026-01-19,129.2335,-1.3716
F002,2026-01-20,130.4266,0.9232
F002,2026-01-21,128.5309,-1.4535
F002,2026-01-22,129.6957,0.9062
F002,2026-01-23,130.5275,0.6413
F002,2026-01-26,127.6513,-2.2035
F002,2026-01-27,126.578,-0.8408
F002,2026-01-28,128.5936,1.5924
F002,2026-01-29,127.0048,-1.2355
F002,2026-01-30,126.2888,-0.5638
F002,2026-02-02,127.0979,0.6407
F002,2026-02-03,128.4431,1.0584
F002,2026-02-04,128.0745,-0.287
F002,2026-02-05,127.1309,-0.7368
F002,2026-02-06,129.5325,1.8891
F002,2026-02-09,132.5125,2.3006
F002,2026-02-10,134.2517,1.3125
F002,2026-02-11,134.4543,0.1509
F002,2026-02-12,133.0953,-1.0108
F002,2026-02-13,131.7117,-1.0396
F002,2026-02-16,132.6591,0.7193
F002,2026-02-17,133.4337,0.5839
F002,2026-02-18,135.9183,1.862
F002,2026-02-19,137.122,0.8856
F002,2026-02-20,134.4975,-1.914
F002,2026-02-23,136.3906,1.4075
F002,2026-02-24,134.6755,-1.2575
F002,2026-02-25,134.0571,-0.4592
F002,2026-02-26,134.5468,0.3653
F002,2026-02-27,138.0913,2.6344
F002,2026-03-02,143.7294,4.0829
F002,2026-03-03,144.9205,0.8287
F002,2026-03-04,144.6333,-0.1982
F002,2026-03-05,145.6961,0.7348
F002,2026-03-06,147.4356,1.1939
F002,2026-03-09,146.88,-0.3768
F002,2026-03-10,150.3666,2.3738
F002,2026-03-11,150.8765,0.3391
F002,2026-03-12,151.9131,0.6871
F002,2026-03-13,153.289,0.9057
F002,2026-03-16,154.1904,0.588
F002,2026-03-17,155.9337,1.1306
F002,2026-03-18,154.7448,-0.7624
F002,2026-03-19,153.6836,-0.6858
F002,2026-03-20,151.5471,-1.3902
F002,2026-03-23,152.4736,0.6114
F002,2026-03-24,154.0786,1.0526
F002,2026-03-25,155.0572,0.6351
F002,2026-03-26,158.4946,2.2169
F002,2026-03-27,158.5465,0.0327
F002,2026-03-30,159.9883,0.9094
F002,2026-03-31,157.7817,-1.3792
F002,2026-04-01,157.0508,-0.4632
F002,2026-04-02,158.5337,0.9442
F002,2026-04-03,160.3471,1.1439
F002,2026-04-06,159.7985,-0.3421
F002,2026-04-07,159.7137,-0.0531
F002,2026-04-08,156.6261,-1.9332
F002,2026-04-09,155.9618,-0.4241
F002,2026-04-10,157.8294,1.1975
F002,2026-04-13,159.0727,0.7877
F002,2026-04-14,160.1717,0.6909
F002,2026-04-15,160.3394,0.1047
F002,2026-04-16,160.4183,0.0492
F002,2026-04-17,159.1054,-0.8184
F002,2026-04-20,160.6145,0.9485
F002,2026-04-21,161.5577,0.5872
F002,2026-04-22,162.6557,0.6796
F002,2026-04-23,161.6084,-0.6439
F002,2026-04-24,157.1491,-2.7593
F002,2026-04-27,159.4534,1.4663
F002,2026-04-28,158.5246,-0.5825
F002,2026-04-29,156.81,-1.0816
F002,2026-04-30,158.2864,0.9415
F002,2026-05-01,157.5431,-0.4696
F002,2026-05-04,159.7769,1.4179
F002,2026-05-05,161.1224,0.8421
F002,2026-05-06,162.6186,0.9286
F002,2026-05-07,159.796,-1.7357
F002,2026-05-08,162.3775,1.6155
F002,2026-05-11,162.9939,0.3796
F002,2026-05-12,162.2766,-0.4401
F002,2026-05-13,162.644,0.2264
F002,2026-05-14,158.9534,-2.2691
F002,2026-05-15,159.8614,0.5712
F002,2026-05-18,157.7861,-1.2982
F002,2026-05-19,155.0746,-1.7185
F002,2026-05-20,152.0676,-1.9391
F002,2026-05-21,154.3281,1.4865
F002,2026-05-22,153.1274,-0.778
F002,2026-05-25,156.2418,2.0339
F002,2026-05-26,155.216,-0.6565
F002,2026-05-27,151.833,-2.1795
F002,2026-05-28,149.6899,-1.4115
F002,2026-05-29,152.1546,1.6465
F002,2026-06-01,151.9071,-0.1627
F002,2026-06-02,150.8851,-0.6728
F002,2026-06-03,151.2593,0.248
F002,2026-06-04,152.3065,0.6923
F002,2026-06-05,154.5799,1.4926
F002,2026-06-08,157.5525,1.923
F002,2026-06-09,156.8786,-0.4277
F002,2026-06-10,154.237,-1.6838
F002,2026-06-11,153.4697,-0.4975
F002,2026-06-12,154.0504,0.3784
F002,2026-06-15,152.1819,-1.2129
F002,2026-06-16,150.3492,-1.2043
F002,2026-06-17,151.0813,0.4869
F002,2026-06-18,151.0462,-0.0232
F002,2026-06-19,151.171,0.0826
F002,2026-06-22,149.7409,-0.946
F002,2026-06-23,149.3523,-0.2595
F002,2026-06-24,147.6176,-1.1615
F002,2026-06-25,149.385,1.1973
F002,2026-06-26,151.4552,1.3858
F002,2026-06-29,147.8808,-2.36
F002,2026-06-30,146.153,-1.1684
F002,2026-07-01,143.3681,-1.9055
F002,2026-07-02,142.2139,-0.8051
F002,2026-07-03,142.2139,0.0
F002,2026-07-06,139.4951,-1.9118
F002,2026-07-07,137.8792,-1.1584
F002,2026-07-08,136.1348,-1.2652
F002,2026-07-09,136.5561,0.3095
F002,2026-07-10,136.7338,0.1301
F002,2026-07-13,135.5056,-0.8982
F002,2026-07-14,135.8713,0.2699
F002,2026-07-15,134.96,-0.6707
F002,2026-07-16,134.5374,-0.3131
F002,2026-07-17,137.5181,2.2155
F002,2026-07-20,139.9695,1.7826
F002,2026-07-21,137.6608,-1.6494
F002,2026-07-22,139.2007,1.1186
F002,2026-07-23,140.7247,1.0948
F002,2026-07-24,138.6803,-1.4528
F002,2026-07-27,140.2119,1.1044
F002,2026-07-28,143.0713,2.0393
F002,2026-07-29,141.0407,-1.4193
F002,2026-07-30,139.4148,-1.1528
F002,2026-07-31,141.315,1.363
F002,2026-08-03,141.8703,0.393
F002,2026-08-04,142.9441,0.7569
F002,2026-08-05,143.6342,0.4828
F002,2026-08-06,144.4212,0.5479
F002,2026-08-07,141.9885,-1.6844
F002,2026-08-10,143.9785,1.4015
F002,2026-08-11,146.2252,1.5604
F002,2026-08-12,145.8476,-0.2582
F002,2026-08-13,145.8235,-0.0165
F002,2026-08-14,142.9793,-1.9504
F002,2026-08-17,143.9924,0.7086
F002,2026-08-18,145.1208,0.7837
F002,2026-08-19,145.0615,-0.0409
F002,2026-08-20,147.2398,1.5016
F002,2026-08-21,146.6592,-0.3943
F002,2026-08-24,147.7943,0.774
F002,2026-08-25,145.8943,-1.2856
F002,2026-08-26,145.908,0.0094
F002,2026-08-27,145.6356,-0.1867
F002,2026-08-28,146.1204,0.3329
F002,2026-08-31,145.4769,-0.4404
F002,2026-09-01,145.2864,-0.1309
F002,2026-09-02,146.9047,1.1139
F002,2026-09-03,146.1293,-0.5278
F002,2026-09-04,143.1358,-2.0485
F003,2022-01-03,91.7044,
F003,2022-01-04,93.388,1.8359
F003,2022-01-05,91.8565,-1.6399
F003,2022-01-06,92.7168,0.9366
F003,2022-01-07,92.1476,-0.6139
F003,2022-01-10,92.5001,0.3825
F003,2022-01-11,92.8909,0.4225
F003,2022-01-12,92.645,-0.2647
F003,2022-01-13,91.7381,-0.9789
F003,2022-01-14,90.9513,-0.8577
F003,2022-01-17,89.9044,-1.1511
F003,2022-01-18,88.9682,-1.0413
F003,2022-01-19,88.9261,-0.0473
F003,2022-01-20,88.1342,-0.8905
F003,2022-01-21,88.9509,0.9267
F003,2022-01-24,90.7063,1.9734
F003,2022-01-25,90.0586,-0.7141
F003,2022-01-26,90.3749,0.3512
F003,2022-01-27,90.9981,0.6896
F003,2022-01-28,91.5929,0.6536
F003,2022-01-31,91.72,0.1388
F003,2022-02-01,92.6422,1.0055
F003,2022-02-02,93.2601,0.667
F003,2022-02-03,91.7969,-1.5689
F003,2022-02-04,92.8708,1.1699
F003,2022-02-07,93.9792,1.1935
F003,2022-02-08,93.0843,-0.9522
F003,2022-02-09,93.1674,0.0893
F003,2022-02-10,94.0323,0.9283
F003,2022-02-11,93.814,-0.2322
F003,2022-02-14,95.1601,1.4349
F003,2022-02-15,98.1225,3.1131
F003,2022-02-16,97.1592,-0.9817
F003,2022-02-17,95.4537,-1.7554
F003,2022-02-18,95.8689,0.435
F003,2022-02-21,96.8065,0.978
F003,2022-02-22,96.5547,-0.2601
F003,2022-02-23,98.4175,1.9293
F003,2022-02-24,96.7442,-1.7002
F003,2022-02-25,97.6544,0.9408
F003,2022-02-28,96.9243,-0.7476
F003,2022-03-01,99.1295,2.2752
F003,2022-03-02,101.7369,2.6303
F003,2022-03-03,101.7369,0.0
F003,2022-03-04,100.084,-1.6247
F003,2022-03-07,101.2424,1.1574
F003,2022-03-08,100.7734,-0.4632
F003,2022-03-09,100.7542,-0.0191
F003,2022-03-10,100.8278,0.073
F003,2022-03-11,98.3519,-2.4556
F003,2022-03-14,98.3735,0.022
F003,2022-03-15,97.5308,-0.8566
F003,2022-03-16,96.9446,-0.601
F003,2022-03-17,98.8028,1.9168
F003,2022-03-18,97.2284,-1.5935
F003,2022-03-21,98.2952,1.0972
F003,2022-03-22,97.978,-0.3227
F003,2022-03-23,97.6609,-0.3236
F003,2022-03-24,98.7034,1.0675
F003,2022-03-25,99.1792,0.4821
F003,2022-03-28,99.9546,0.7818
F003,2022-03-29,101.2527,1.2987
F003,2022-03-30,100.8571,-0.3907
F003,2022-03-31,100.0947,-0.7559
F003,2022-04-01,98.7227,-1.3707
F003,2022-04-04,97.7029,-1.033
F003,2022-04-05,101.4877,3.8738
F003,2022-04-06,103.1705,1.6581
F003,2022-04-07,101.3997,-1.7164
F003,2022-04-08,99.697,-1.6792
F003,2022-04-11,99.697,0.0
F003,2022-04-12,101.1156,1.4229
F003,2022-04-13,101.8776,0.7536
F003,2022-04-14,101.5807,-0.2914
F003,2022-04-15,101.4557,-0.1231
F003,2022-04-18,101.9287,0.4662
F003,2022-04-19,102.0833,0.1517
F003,2022-04-20,99.1789,-2.8451
F003,2022-04-21,98.9223,-0.2587
F003,2022-04-22,97.867,-1.0668
F003,2022-04-25,98.1291,0.2678
F003,2022-04-26,101.9766,3.9209
F003,2022-04-27,102.5046,0.5178
F003,2022-04-28,102.1278,-0.3676
F003,2022-04-29,103.3925,1.2384
F003,2022-05-02,104.0826,0.6675
F003,2022-05-03,104.6927,0.5862
F003,2022-05-04,105.5605,0.8289
F003,2022-05-05,108.4249,2.7135
F003,2022-05-06,106.8743,-1.4301
F003,2022-05-09,106.8743,0.0
F003,2022-05-10,106.3226,-0.5162
F003,2022-05-11,107.133,0.7622
F003,2022-05-12,105.8964,-1.1543
F003,2022-05-13,105.3642,-0.5026
F003,2022-05-16,105.3642,0.0
F003,2022-05-17,106.3762,0.9605
F003,2022-05-18,107.6889,1.234
F003,2022-05-19,105.988,-1.5795
F003,2022-05-20,106.1061,0.1114
F003,2022-05-23,105.1698,-0.8824
F003,2022-05-24,103.4912,-1.5961
F003,2022-05-25,103.2406,-0.2421
F003,2022-05-26,102.8679,-0.361
F003,2022-05-27,106.1543,3.1948
F003,2022-05-30,106.7942,0.6028
F003,2022-05-31,104.9243,-1.7509
F003,2022-06-01,104.1959,-0.6942
F003,2022-06-02,105.6211,1.3678
F003,2022-06-03,108.5309,2.7549
F003,2022-06-06,106.3366,-2.0218
F003,2022-06-07,103.7804,-2.4039
F003,2022-06-08,106.3461,2.4722
F003,2022-06-09,106.9273,0.5465
F003,2022-06-10,106.9273,0.0
F003,2022-06-13,106.5405,-0.3617
F003,2022-06-14,102.9325,-3.3865
F003,2022-06-15,102.9782,0.0444
F003,2022-06-16,103.4583,0.4662
F003,2022-06-17,104.7428,1.2416
F003,2022-06-20,103.4041,-1.2781
F003,2022-06-21,103.5606,0.1513
F003,2022-06-22,102.3561,-1.1631
F003,2022-06-23,102.7369,0.372
F003,2022-06-24,101.5822,-1.1239
F003,2022-06-27,101.0839,-0.4905
F003,2022-06-28,99.8157,-1.2546
F003,2022-06-29,100.7005,0.8864
F003,2022-06-30,101.8646,1.156
F003,2022-07-01,101.5947,-0.265
F003,2022-07-04,101.6858,0.0897
F003,2022-07-05,99.8116,-1.8431
F003,2022-07-06,99.4627,-0.3496
F003,2022-07-07,99.4376,-0.0252
F003,2022-07-08,102.8652,3.447
F003,2022-07-11,101.4194,-1.4055
F003,2022-07-12,103.3904,1.9434
F003,2022-07-13,104.7716,1.3359
F003,2022-07-14,105.1957,0.4048
F003,2022-07-15,107.6428,2.3262
F003,2022-07-18,108.2066,0.5238
F003,2022-07-19,108.7973,0.5459
F003,2022-07-20,108.7657,-0.029
F003,2022-07-21,110.5393,1.6307
F003,2022-07-22,112.1592,1.4655
F003,2022-07-25,111.2918,-0.7734
F003,2022-07-26,109.4276,-1.6751
F003,2022-07-27,109.1826,-0.2239
F003,2022-07-28,108.0907,-1.0001
F003,2022-07-29,108.0447,-0.0426
F003,2022-08-01,109.826,1.6487
F003,2022-08-02,109.217,-0.5545
F003,2022-08-03,109.1999,-0.0157
F003,2022-08-04,109.3259,0.1154
F003,2022-08-05,110.5755,1.143
F003,2022-08-08,107.3899,-2.8809
F003,2022-08-09,106.5859,-0.7487
F003,2022-08-10,106.9213,0.3147
F003,2022-08-11,108.6322,1.6001
F003,2022-08-12,107.981,-0.5995
F003,2022-08-15,105.39,-2.3995
F003,2022-08-16,106.2812,0.8456
F003,2022-08-17,105.4459,-0.7859
F003,2022-08-18,103.8573,-1.5066
F003,2022-08-19,103.0559,-0.7716
F003,2022-08-22,102.8499,-0.1999
F003,2022-08-23,102.0825,-0.7461
F003,2022-08-24,99.1964,-2.8272
F003,2022-08-25,100.3929,1.2062
F003,2022-08-26,102.0969,1.6973
F003,2022-08-29,103.0025,0.887
F003,2022-08-30,101.5203,-1.439
F003,2022-08-31,101.295,-0.2219
F003,2022-09-01,101.3269,0.0315
F003,2022-09-02,102.1562,0.8184
F003,2022-09-05,103.0846,0.9088
F003,2022-09-06,102.142,-0.9144
F003,2022-09-07,102.2917,0.1466
F003,2022-09-08,102.9407,0.6345
F003,2022-09-09,104.9301,1.9326
F003,2022-09-12,105.9331,0.9559
F003,2022-09-13,107.0621,1.0658
F003,2022-09-14,107.2216,0.149
F003,2022-09-15,109.2305,1.8736
F003,2022-09-16,109.8561,0.5727
F003,2022-09-19,108.6703,-1.0794
F003,2022-09-20,110.6963,1.8644
F003,2022-09-21,111.7449,0.9473
F003,2022-09-22,111.146,-0.536
F003,2022-09-23,110.4976,-0.5834
F003,2022-09-26,110.9678,0.4255
F003,2022-09-27,111.6804,0.6422
F003,2022-09-28,112.0115,0.2965
F003,2022-09-29,112.5096,0.4447
F003,2022-09-30,115.041,2.2499
F003,2022-10-03,116.6895,1.433
F003,2022-10-04,117.0254,0.2879
F003,2022-10-05,118.5043,1.2637
F003,2022-10-06,116.961,-1.3023
F003,2022-10-07,117.6128,0.5573
F003,2022-10-10,120.4262,2.3921
F003,2022-10-11,120.133,-0.2435
F003,2022-10-12,118.8573,-1.0619
F003,2022-10-13,117.8973,-0.8077
F003,2022-10-14,116.2744,-1.3765
F003,2022-10-17,115.1347,-0.9802
F003,2022-10-18,114.6262,-0.4417
F003,2022-10-19,112.5776,-1.7872
F003,2022-10-20,112.6455,0.0603
F003,2022-10-21,114.0118,1.2129
F003,2022-10-24,112.712,-1.1401
F003,2022-10-25,114.9832,2.015
F003,2022-10-26,115.7927,0.704
F003,2022-10-27,117.3904,1.3798
F003,2022-10-28,116.4335,-0.8151
F003,2022-10-31,117.7735,1.1509
F003,2022-11-01,116.1488,-1.3795
F003,2022-11-02,117.5395,1.1973
F003,2022-11-03,117.8491,0.2634
F003,2022-11-04,118.7438,0.7592
F003,2022-11-07,116.9766,-1.4882
F003,2022-11-08,115.6623,-1.1236
F003,2022-11-09,116.6066,0.8164
F003,2022-11-10,115.2157,-1.1928
F003,2022-11-11,115.9556,0.6422
F003,2022-11-14,113.9411,-1.7373
F003,2022-11-15,115.243,1.1426
F003,2022-11-16,113.4426,-1.5623
F003,2022-11-17,114.3025,0.758
F003,2022-11-18,115.2779,0.8533
F003,2022-11-21,114.2798,-0.8658
F003,2022-11-22,115.1902,0.7966
F003,2022-11-23,115.6263,0.3786
F003,2022-11-24,114.8626,-0.6605
F003,2022-11-25,113.4026,-1.2711
F003,2022-11-28,110.5546,-2.5114
F003,2022-11-29,111.1013,0.4945
F003,2022-11-30,108.8857,-1.9942
F003,2022-12-01,109.0642,0.1639
F003,2022-12-02,108.7343,-0.3025
F003,2022-12-05,109.7378,0.9229
F003,2022-12-06,109.3508,-0.3527
F003,2022-12-07,108.9262,-0.3883
F003,2022-12-08,110.0061,0.9914
F003,2022-12-09,110.5293,0.4756
F003,2022-12-12,111.0278,0.451
F003,2022-12-13,111.7495,0.65
F003,2022-12-14,109.5634,-1.9563
F003,2022-12-15,110.6851,1.0238
F003,2022-12-16,111.6107,0.8362
F003,2022-12-19,110.1802,-1.2817
F003,2022-12-20,109.8747,-0.2773
F003,2022-12-21,109.8625,-0.0111
F003,2022-12-22,109.7144,-0.1348
F003,2022-12-23,110.2345,0.474
F003,2022-12-26,112.3298,1.9008
F003,2022-12-27,113.9544,1.4463
F003,2022-12-28,112.0561,-1.6658
F003,2022-12-29,113.0071,0.8487
F003,2022-12-30,115.0046,1.7676
F003,2023-01-02,115.6289,0.5428
F003,2023-01-03,117.3151,1.4583
F003,2023-01-04,117.3151,0.0
F003,2023-01-05,122.0818,4.0632
F003,2023-01-06,122.5263,0.3641
F003,2023-01-09,124.24,1.3986
F003,2023-01-10,124.5237,0.2283
F003,2023-01-11,124.6122,0.0711
F003,2023-01-12,124.0928,-0.4168
F003,2023-01-13,126.6645,2.0724
F003,2023-01-16,125.3675,-1.024
F003,2023-01-17,127.9151,2.0321
F003,2023-01-18,128.7975,0.6898
F003,2023-01-19,126.5061,-1.7791
F003,2023-01-20,127.1613,0.5179
F003,2023-01-23,127.1613,0.0
F003,2023-01-24,124.7963,-1.8598
F003,2023-01-25,126.2824,1.1908
F003,2023-01-26,125.3605,-0.73
F003,2023-01-27,125.612,0.2006
F003,2023-01-30,128.8533,2.5804
F003,2023-01-31,128.0577,-0.6174
F003,2023-02-01,128.0577,0.0
F003,2023-02-02,128.8303,0.6033
F003,2023-02-03,132.1688,2.5914
F003,2023-02-06,132.228,0.0448
F003,2023-02-07,134.0196,1.3549
F003,2023-02-08,136.4104,1.7839
F003,2023-02-09,135.1483,-0.9252
F003,2023-02-10,134.3497,-0.5909
F003,2023-02-13,136.5532,1.6401
F003,2023-02-14,139.599,2.2305
F003,2023-02-15,140.6763,0.7717
F003,2023-02-16,139.1236,-1.1037
F003,2023-02-17,142.7731,2.6232
F003,2023-02-20,141.8447,-0.6503
F003,2023-02-21,141.2835,-0.3956
F003,2023-02-22,141.9688,0.4851
F003,2023-02-23,144.8939,2.0604
F003,2023-02-24,146.5604,1.1502
F003,2023-02-27,147.4095,0.5794
F003,2023-02-28,148.3563,0.6423
F003,2023-03-01,148.4996,0.0966
F003,2023-03-02,149.6365,0.7656
F003,2023-03-03,144.7757,-3.2484
F003,2023-03-06,144.2754,-0.3456
F003,2023-03-07,144.7857,0.3537
F003,2023-03-08,142.6772,-1.4563
F003,2023-03-09,143.4508,0.5422
F003,2023-03-10,143.1269,-0.2258
F003,2023-03-13,146.4505,2.3221
F003,2023-03-14,149.5039,2.0849
F003,2023-03-15,148.6584,-0.5655
F003,2023-03-16,148.4264,-0.1561
F003,2023-03-17,148.3431,-0.0561
F003,2023-03-20,147.5314,-0.5472
F003,2023-03-21,147.9645,0.2936
F003,2023-03-22,146.5651,-0.9458
F003,2023-03-23,144.4695,-1.4298
F003,2023-03-24,145.6968,0.8495
F003,2023-03-27,146.9474,0.8584
F003,2023-03-28,145.4697,-1.0056
F003,2023-03-29,147.2211,1.204
F003,2023-03-30,146.0712,-0.7811
F003,2023-03-31,146.6104,0.3691
F003,2023-04-03,148.2326,1.1065
F003,2023-04-04,148.2271,-0.0037
F003,2023-04-05,149.1627,0.6312
F003,2023-04-06,148.2209,-0.6314
F003,2023-04-07,147.9016,-0.2154
F003,2023-04-10,147.565,-0.2276
F003,2023-04-11,146.1918,-0.9306
F003,2023-04-12,145.9143,-0.1898
F003,2023-04-13,143.0351,-1.9732
F003,2023-04-14,142.179,-0.5985
F003,2023-04-17,141.7093,-0.3304
F003,2023-04-18,141.294,-0.2931
F003,2023-04-19,140.9069,-0.274
F003,2023-04-20,140.8501,-0.0403
F003,2023-04-21,141.7843,0.6633
F003,2023-04-24,143.4529,1.1769
F003,2023-04-25,142.2985,-0.8047
F003,2023-04-26,140.1296,-1.5242
F003,2023-04-27,138.2874,-1.3146
F003,2023-04-28,137.4669,-0.5933
F003,2023-05-01,136.893,-0.4175
F003,2023-05-02,135.5775,-0.961
F003,2023-05-03,133.3473,-1.645
F003,2023-05-04,132.6099,-0.553
F003,2023-05-05,132.9757,0.2758
F003,2023-05-08,134.0575,0.8135
F003,2023-05-09,133.1397,-0.6846
F003,2023-05-10,132.4781,-0.4969
F003,2023-05-11,130.9351,-1.1647
F003,2023-05-12,130.934,-0.0008
F003,2023-05-15,129.5422,-1.063
F003,2023-05-16,130.5592,0.7851
F003,2023-05-17,127.5803,-2.2816
F003,2023-05-18,127.0349,-0.4275
F003,2023-05-19,127.583,0.4315
F003,2023-05-22,127.9389,0.279
F003,2023-05-23,132.4691,3.5409
F003,2023-05-24,133.1245,0.4948
F003,2023-05-25,131.4401,-1.2653
F003,2023-05-26,131.3296,-0.0841
F003,2023-05-29,128.3496,-2.2691
F003,2023-05-30,128.2665,-0.0647
F003,2023-05-31,126.9287,-1.043
F003,2023-06-01,128.4899,1.23
F003,2023-06-02,127.6234,-0.6744
F003,2023-06-05,127.4807,-0.1118
F003,2023-06-06,126.4784,-0.7862
F003,2023-06-07,129.388,2.3005
F003,2023-06-08,128.8994,-0.3776
F003,2023-06-09,132.0218,2.4224
F003,2023-06-12,133.4719,1.0984
F003,2023-06-13,134.3617,0.6667
F003,2023-06-14,135.0595,0.5193
F003,2023-06-15,135.8049,0.5519
F003,2023-06-16,132.456,-2.466
F003,2023-06-19,132.0288,-0.3225
F003,2023-06-20,133.5322,1.1387
F003,2023-06-21,133.5007,-0.0236
F003,2023-06-22,131.1154,-1.7867
F003,2023-06-23,131.0785,-0.0281
F003,2023-06-26,134.0348,2.2554
F003,2023-06-27,136.2611,1.661
F003,2023-06-28,136.2058,-0.0406
F003,2023-06-29,137.945,1.2769
F003,2023-06-30,137.3429,-0.4365
F003,2023-07-03,134.3556,-2.1751
F003,2023-07-04,132.7946,-1.1618
F003,2023-07-05,135.5458,2.0718
F003,2023-07-06,135.1172,-0.3162
F003,2023-07-07,134.7437,-0.2764
F003,2023-07-10,134.2724,-0.3498
F003,2023-07-11,137.6499,2.5154
F003,2023-07-12,140.6145,2.1537
F003,2023-07-13,144.7267,2.9244
F003,2023-07-14,144.4854,-0.1667
F003,2023-07-17,145.0985,0.4243
F003,2023-07-18,142.2957,-1.9317
F003,2023-07-19,145.0847,1.96
F003,2023-07-20,142.9402,-1.4781
F003,2023-07-21,143.4002,0.3218
F003,2023-07-24,141.412,-1.3865
F003,2023-07-25,140.386,-0.7255
F003,2023-07-26,138.9141,-1.0485
F003,2023-07-27,137.8719,-0.7502
F003,2023-07-28,136.9608,-0.6608
F003,2023-07-31,136.0394,-0.6727
F003,2023-08-01,137.5676,1.1234
F003,2023-08-02,135.6467,-1.3963
F003,2023-08-03,136.0899,0.3267
F003,2023-08-04,138.2991,1.6233
F003,2023-08-07,137.4317,-0.6272
F003,2023-08-08,136.204,-0.8933
F003,2023-08-09,135.8503,-0.2597
F003,2023-08-10,137.9881,1.5736
F003,2023-08-11,138.3915,0.2923
F003,2023-08-14,137.4912,-0.6505
F003,2023-08-15,138.4111,0.6691
F003,2023-08-16,136.4831,-1.393
F003,2023-08-17,137.7466,0.9258
F003,2023-08-18,138.5334,0.5712
F003,2023-08-21,138.0345,-0.3601
F003,2023-08-22,136.5849,-1.0502
F003,2023-08-23,135.0651,-1.1127
F003,2023-08-24,136.0582,0.7353
F003,2023-08-25,138.2864,1.6377
F003,2023-08-28,137.196,-0.7885
F003,2023-08-29,138.0684,0.6359
F003,2023-08-30,134.3776,-2.6732
F003,2023-08-31,133.4101,-0.72
F003,2023-09-01,133.4096,-0.0004
F003,2023-09-04,131.8853,-1.1426
F003,2023-09-05,130.3324,-1.1775
F003,2023-09-06,129.2531,-0.8281
F003,2023-09-07,129.7958,0.4199
F003,2023-09-08,129.5316,-0.2036
F003,2023-09-11,125.8144,-2.8697
F003,2023-09-12,122.3961,-2.7169
F003,2023-09-13,121.4794,-0.749
F003,2023-09-14,122.2508,0.635
F003,2023-09-15,117.9332,-3.5318
F003,2023-09-18,117.2142,-0.6097
F003,2023-09-19,116.4592,-0.6441
F003,2023-09-20,118.6077,1.8449
F003,2023-09-21,118.0615,-0.4605
F003,2023-09-22,118.6965,0.5379
F003,2023-09-25,118.9619,0.2236
F003,2023-09-26,118.9619,0.0
F003,2023-09-27,116.9165,-1.7194
F003,2023-09-28,117.2907,0.3201
F003,2023-09-29,118.1126,0.7007
F003,2023-10-02,124.1884,5.1441
F003,2023-10-03,120.8734,-2.6693
F003,2023-10-04,123.6319,2.2821
F003,2023-10-05,123.2194,-0.3337
F003,2023-10-06,123.7289,0.4135
F003,2023-10-09,123.7052,-0.0192
F003,2023-10-10,123.0724,-0.5115
F003,2023-10-11,122.2099,-0.7008
F003,2023-10-12,122.7823,0.4684
F003,2023-10-13,120.4097,-1.9324
F003,2023-10-16,121.6328,1.0158
F003,2023-10-17,121.0234,-0.501
F003,2023-10-18,119.2939,-1.4291
F003,2023-10-19,118.6437,-0.545
F003,2023-10-20,120.6301,1.6743
F003,2023-10-23,119.8388,-0.656
F003,2023-10-24,120.4452,0.506
F003,2023-10-25,119.3489,-0.9102
F003,2023-10-26,120.5726,1.0253
F003,2023-10-27,121.6953,0.9311
F003,2023-10-30,124.6685,2.4432
F003,2023-10-31,124.4338,-0.1883
F003,2023-11-01,125.5652,0.9092
F003,2023-11-02,125.7755,0.1675
F003,2023-11-03,127.9447,1.7247
F003,2023-11-06,126.8003,-0.8944
F003,2023-11-07,128.0791,1.0085
